ID$|$Title$|$HTML$|$PDF
610$|$Dear Colleague Letter: NSF-NIST Interaction in Basic and Applied Scientific Research in BIO, ENG & MPS$|$https://www.nsf.gov/pubs/2011/nsf11066/nsf11066.jsp$|$https://www.nsf.gov/pubs/2011/nsf11066/nsf11066.pdf
611$|$Frequently Asked Questions: Regarding G8 Research Councils Multilateral Funding Initiative for an Interdisciplinary Program on Material Efficiency - A first step towards sustainable manufacturing$|$https://www.nsf.gov/pubs/2011/nsf11071/nsf11071.jsp$|$https://www.nsf.gov/pubs/2011/nsf11071/nsf11071.pdf
612$|$Dear Colleague Letter: G8 Multilateral Funding Initiative$|$https://www.nsf.gov/pubs/2011/nsf11068/nsf11068.jsp$|$https://www.nsf.gov/pubs/2011/nsf11069/nsf11069.pdf
613$|$Dear Colleague Letter: The "Earth Cube" - Towards a National Data Infrastructure for Earth System Science$|$https://www.nsf.gov/pubs/2011/nsf11065/nsf11065.jsp$|$https://www.nsf.gov/pubs/2011/nsf11068/nsf11068.pdf
614$|$Dear Colleague Letter for Software Infrastructure for Sustained Innovation (S12) program$|$https://www.nsf.gov/pubs/2011/nsf11063/nsf11063.jsp$|$https://www.nsf.gov/pubs/2011/nsf11065/nsf11065.pdf
615$|$Science, Technology, Engineering, and Mathematics Talent Expansion Program (STEP)$|$https://www.nsf.gov/pubs/2011/nsf11550/nsf11550.htm$|$https://www.nsf.gov/pubs/2011/nsf11063/nsf11063.pdf
616$|$Dear Colleague Letter: Biological and Computing Shared Principles (BCSP)$|$https://www.nsf.gov/pubs/2011/nsf11057/nsf11057.jsp$|$https://www.nsf.gov/pubs/2011/nsf11550/nsf11550.pdf
617$|$Dear Colleague Letter: The Division of Chemical, Bioengineering, Environmental, and Transport Systems (CBET) Single Annual Proposal Submission Window per Program$|$https://www.nsf.gov/pubs/2011/cbet11003/cbet11003.jsp$|$https://www.nsf.gov/pubs/2011/nsf11057/nsf11057.pdf
618$|$Dear Colleague Letter: Presidential Awards for Excellence in Science, Mathematics and Engineering Mentoring (PAESMEM) program$|$https://www.nsf.gov/pubs/2011/nsf11046/nsf11046.jsp$|$https://www.nsf.gov/pubs/2011/cbet11003/cbet11003.pdf
619$|$Dear Colleague Letter: Research Experiences for Teachers (RET) Supplement Opportunity$|$https://www.nsf.gov/pubs/2011/nsf11052/nsf11052.jsp$|$https://www.nsf.gov/pubs/2011/nsf11046/nsf11046.pdf
620$|$Mentoring Through Critical Transition Points in the Mathematical Sciences (MCTP)$|$https://www.nsf.gov/pubs/2011/nsf11051/nsf11051.jsp$|$https://www.nsf.gov/pubs/2011/nsf11052/nsf11052.pdf
621$|$AVAToL Ideas Lab Frequently Asked Questions$|$https://www.nsf.gov/pubs/2011/nsf11048/nsf11048.jsp$|$https://www.nsf.govhttp://www.nsf.gov/pubs/2011/nsf11542/nsf11542.pdf
622$|$Frequently Asked Questions (FAQs) for Science and Technology Centers (STC): Integrative Partnerships Program$|$https://www.nsf.gov/pubs/2011/nsf11037/nsf11037.jsp$|$https://www.nsf.gov/pubs/2011/nsf11051/nsf11051.pdf
623$|$Dear Colleague Letter: Advancing Revisionary Taxonomy and Systematics (ARTS)$|$https://www.nsf.gov/pubs/2011/nsf11690/nsf11690.htm$|$https://www.nsf.gov/pubs/2011/nsf11048/nsf11048.pdf
624$|$Faculty Early Career Development (CAREER) Program - Includes the description of NSF 's Presidential Early Career Awards for Scientists and Engineers (PECASE)$|$https://www.nsf.gov/pubs/2011/nsf11529/nsf11529.htm$|$https://www.nsf.gov/pubs/2011/nsf11037/nsf11037.pdf
625$|$University Radio Observatories Program (AST-URO)$|$https://www.nsf.gov/pubs/2011/nsf11036/nsf11036.jsp$|$https://www.nsf.govhttp://www.nsf.gov/pubs/2011/nsf11690/nsf11690.pdf
626$|$Dear Colleague Letter: Potential Expanded Scope of Academic Research Initiative (ARI) of Domestic Nuclear Detection Office and NSF$|$https://www.nsf.gov/pubs/2011/nsf11526/nsf11526.htm$|$https://www.nsf.gov/pubs/2011/nsf11529/nsf11529.pdf
627$|$Fostering Interdisciplinary Research on Education (FIRE)$|$https://www.nsf.gov/pubs/2011/nsf11524/nsf11524.htm$|$https://www.nsf.gov/pubs/2011/nsf11036/nsf11036.pdf
628$|$Nanotechnology Undergraduate Education (NUE) in Engineering$|$https://www.nsf.gov/pubs/2011/nsf11022/nsf11022.jsp$|$https://www.nsf.gov/pubs/2011/nsf11526/nsf11526.pdf
629$|$Dear Colleague Letter for the Science, Engineering and Education for Sustainability (SEES)$|$https://www.nsf.gov/pubs/2011/nsf11017/nsf11017.jsp$|$https://www.nsf.gov/pubs/2011/nsf11524/nsf11524.pdf
630$|$Frequently Asked Questions (FAQ) for Cyber-enabled Discovery and Innovation (CDI) Solicitation NSF 11-502$|$https://www.nsf.gov/pubs/2011/nsf11020/nsf11020.jsp$|$https://www.nsf.gov/pubs/2011/nsf11020/nsf11020.pdf
631$|$FAQs for Ethics Education in Science and Engineering (EESE)$|$https://www.nsf.gov/pubs/2011/nsf11018/nsf11018.jsp$|$https://www.nsf.gov/pubs/2011/nsf11018/nsf11018.pdf
632$|$Dear Colleague Letter: NSF Division of Chemistry, New Division Director and Important Updates to NSF Policy$|$https://www.nsf.gov/pubs/2011/nsf11015/nsf11015.jsp$|$https://www.nsf.govhttp://www.nsf.gov/pubs/2011/nsf11015/nsf11015.pdf
633$|$Major Research Instrumentation (MRI) Frequently Asked Questions$|$https://www.nsf.gov/pubs/2011/nsf11011/nsf11011.jsp$|$https://www.nsf.gov/pubs/2011/nsf11011/nsf11011.pdf
634$|$Directorate for Mathematical and Physical Sciences Brochure - 2010$|$https://www.nsf.gov/pubs/2010/nsf10066/index.jsp$|$https://www.nsf.gov/pubs/2010/nsf10066/nsf10066.pdf
635$|$The NSF - Census Research Network (NCRN)$|$https://www.nsf.gov/pubs/2010/nsf10621/nsf10621.htm$|$https://www.nsf.gov/pubs/2010/nsf10621/nsf10621.pdf
636$|$Cyberlearning: Transforming Education  (Cyberlearning)$|$https://www.nsf.gov/pubs/2010/nsf10620/nsf10620.htm$|$https://www.nsf.gov/pubs/2010/nsf10620/nsf10620.pdf
637$|$Dear Colleague Letter:  BEST synthesis proposals$|$https://www.nsf.gov/pubs/2010/nsf10067/nsf10067.jsp$|$https://www.nsf.gov/pubs/2010/nsf10067/nsf10067.pdf
638$|$Transforming STEM Learning (TSL)$|$https://www.nsf.gov/pubs/2010/nsf10602/nsf10602.htm$|$https://www.nsf.gov/pubs/2010/nsf10602/nsf10602.pdf
639$|$Fundamental Research Program for Industry/University Cooperative Research Centers (FRP)$|$https://www.nsf.gov/pubs/2010/nsf10601/nsf10601.htm$|$https://www.nsf.gov/pubs/2010/nsf10601/nsf10601.pdf
640$|$Dear Colleague Letter: 2010 EFRI Topic Ideas$|$https://www.nsf.gov/pubs/2010/nsf10070/nsf10070.jsp$|$https://www.nsf.gov/pubs/2010/nsf10070/nsf10070.pdf
641$|$EPSCoR Research Infrastructure Improvement Program: Inter-Campus and Intra-Campus Cyber Connectivity  (RII C2)$|$https://www.nsf.gov/pubs/2010/nsf10598/nsf10598.htm$|$https://www.nsf.gov/pubs/2010/nsf10598/nsf10598.pdf
642$|$Emerging Frontiers in Research and Innovation 2011 (EFRI-2011)$|$https://www.nsf.gov/pubs/2010/nsf10596/nsf10596.htm$|$https://www.nsf.gov/pubs/2010/nsf10596/nsf10596.pdf
643$|$Mathematical Sciences Research Institutes$|$https://www.nsf.gov/pubs/2010/nsf10592/nsf10592.htm$|$https://www.nsf.gov/pubs/2010/nsf10592/nsf10592.pdf
644$|$American Recovery and Reinvestment Act (Recovery Act) Frequently Asked Questions$|$https://www.nsf.gov/pubs/2009/nsf09038/nsf09038.jsp$|$https://www.nsf.govhttp://www.nsf.gov/pubs/2009/nsf09038/nsf09038.pdf
645$|$Science, Technology, Engineering, and Mathematics Talent Expansion Program Centers (STEP Centers)$|$https://www.nsf.gov/pubs/2010/nsf10569/nsf10569.htm$|$https://www.nsf.gov/pubs/2010/nsf10569/nsf10569.pdf
646$|$Dear Colleague Letter: Supplemental Opportunity for Small Business Innovation Research and Small Business Technology Transfer (SBIR/STTR) Community College Research Teams (Phase IICC)$|$https://www.nsf.gov/pubs/2010/nsf10056/nsf10056.jsp$|$https://www.nsf.gov/pubs/2010/nsf10056/nsf10056.pdf
647$|$Dear Colleague Letter:   Supplemental Opportunity for SBIR/STTR for  CREST/HBCU-RISE Collaborations - Phase IIA$|$https://www.nsf.gov/pubs/2010/nsf10055/nsf10055.jsp$|$https://www.nsf.govhttp://www.nsf.gov/pubs/2010/nsf10055/nsf10055.pdf
648$|$Dear Colleague Letter: for Assessing and Enhancing the Impact of Science R&D in the United States: Chemical Sciences$|$https://www.nsf.gov/pubs/2010/nsf10054/nsf10054.jsp$|$https://www.nsf.gov/pubs/2010/nsf10054/nsf10054.pdf
649$|$Frequently Asked Questions: Regarding G8 Research Councils Initiative on Software Toward Exascale Computing for Global Scale Issues (NSF 10-025)$|$https://www.nsf.gov/pubs/2010/nsf10053/nsf10053.jsp$|$https://www.nsf.gov/pubs/2010/nsf10053/nsf10053.pdf
650$|$Climate Change Education Program FAQs$|$https://www.nsf.gov/pubs/2010/nsf10052/nsf10052.jsp$|$https://www.nsf.govhttp://www.nsf.gov/pubs/2010/nsf10052/nsf10052.pdf
651$|$Major Research Instrumentation Program (MRI) Frequently Asked Questions$|$https://www.nsf.gov/pubs/2010/nsf10047/nsf10047.jsp$|$https://www.nsf.govhttp://www.nsf.gov/pubs/2010/nsf10047/nsf10047.pdf
652$|$Dear Colleague Letter: Supplemental Opportunity for SBIR/STTR - Technology Enhancement for Commercial Partnerships$|$https://www.nsf.gov/pubs/2010/nsf10045/nsf10045.jsp$|$https://www.nsf.gov/pubs/2010/nsf10045/nsf10045.pdf
653$|$Frequently Asked Questions about the Graduate Research Supplements (GRS) to Current ENG Awards to Broaden Participation$|$https://www.nsf.gov/pubs/2010/nsf10038/nsf10038.jsp$|$https://www.nsf.gov/pubs/2010/nsf10038/nsf10038.pdf
654$|$Frequently Asked Questions Related to Dependent Care$|$https://www.nsf.gov/pubs/2010/nsf10032/nsf10032.jsp$|$https://www.nsf.gov/pubs/2010/nsf10032/nsf10032.pdf
655$|$Dear Colleague Letter: NSF-NRI Graduate Student and Postdoctoral Fellow Supplements to NSF Centers in Nanoelectronics$|$https://www.nsf.gov/pubs/2010/nsf10031/nsf10031.jsp$|$https://www.nsf.gov/pubs/2010/nsf10031/nsf10031.pdf
656$|$Dear Colleague Letter: Software Infrastructure for Sustained Innovation (SI 2)$|$https://www.nsf.gov/pubs/2010/nsf10029/nsf10029.jsp$|$https://www.nsf.gov/pubs/2010/nsf10029/nsf10029.pdf
657$|$Transforming Undergraduate Education in Science, Technology, Engineering and Mathematics (TUES)$|$https://www.nsf.gov/pubs/2010/nsf10544/nsf10544.htm$|$https://www.nsf.govhttp://www.nsf.gov/pubs/2010/nsf10544/nsf10544.pdf
658$|$NSF/FDA Scholar-in-Residence at FDA$|$https://www.nsf.gov/pubs/2010/nsf10533/nsf10533.htm$|$https://www.nsf.gov/pubs/2010/nsf10533/nsf10533.pdf
659$|$Dear Colleague Letter: Alliances for Graduate Education and the Professoriate (AGEP)$|$https://www.nsf.gov/pubs/2010/nsf10016/nsf10016.jsp$|$https://www.nsf.gov/pubs/2010/nsf10016/nsf10016.pdf
660$|$Cyberinfrastructure Framework for 21st Century Science and Engineering (CF21)$|$https://www.nsf.gov/pubs/2010/nsf10015/nsf10015.jsp$|$https://www.nsf.gov/pubs/2010/nsf10015/nsf10015.pdf
661$|$Dear Colleague Letter: CISE Research Experiences for Teachers Supplements$|$https://www.nsf.gov/pubs/2010/nsf10013/nsf10013.jsp$|$https://www.nsf.gov/pubs/2010/nsf10013/nsf10013.pdf
662$|$Frequently Asked Questions; Innovations in Engineering Education, Curriculum, and Infrastructure (IEECI)$|$https://www.nsf.gov/pubs/2010/nsf10014/nsf10014.jsp$|$https://www.nsf.gov/pubs/2010/nsf10014/nsf10014.pdf
663$|$Geospace Environment Modeling   (GEM)$|$https://www.nsf.govhttp://www.nsf.gov/pubs/2010/nsf10510/nsf10510.htm$|$https://www.nsf.govhttp://www.nsf.gov/pubs/2010/nsf10510/nsf10510.pdf
664$|$Frequently Asked (and Unasked) Questions on Interdisciplinary Research (IDR)$|$https://www.nsf.gov/pubs/2010/nsf10011/nsf10011.jsp$|$https://www.nsf.gov/pubs/2010/nsf10011/nsf10011.pdf
665$|$Frequently Asked Questions (FAQs) about the Broadening Participation Research Initiation Grants in Engineering (BRIGE)$|$https://www.nsf.gov/pubs/2010/nsf10010/nsf10010.jsp$|$https://www.nsf.gov/pubs/2010/nsf10010/nsf10010.pdf
666$|$Innovation through Institutional Integration FAQs$|$https://www.nsf.govhttp://www.nsf.gov/pubs/2010/nsf10008/nsf10008.jsp$|$https://www.nsf.gov/pubs/2010/nsf10007/nsf10007.pdf
667$|$Dear Colleague Letter - Collaborative Opportunity for Research Between I/UCRCs (CORBI)$|$https://www.nsf.govhttp://www.nsf.gov/pubs/2010/nsf10005/nsf10005.jsp$|$https://www.nsf.gov/pubs/2010/nsf10008/nsf10008.pdf
668$|$Frequently Asked Questions (FAQ) Regarding Sciences Master's Program$|$https://www.nsf.gov/pubs/2009/nsf09067/nsf09067.jsp$|$https://www.nsf.govhttp://www.nsf.gov/pubs/2010/nsf10005/nsf10005.pdf
669$|$Dear Colleague Letter: Information for the research community in advance of release of the FY10 solicitation for Cyber-enabled Discovery and Innovation (CDI)$|$https://www.nsf.gov/pubs/2009/nsf09051_2/nsf09051_2.jsp$|$https://www.nsf.gov/pubs/2009/nsf09067/nsf09067.pdf
670$|$FAQs Regarding Academic Research Infrastructure - Recovery and Reinvestment (ARI-R²) Program Solicitation NSF 09-562 - Part 2$|$https://www.nsf.gov/pubs/2009/nsf09055/nsf09055.jsp$|$https://www.nsf.gov/pubs/2009/nsf09051_2/nsf09051_2.pdf
671$|$MRI-R2 Frequently Asked Questions (FAQs)$|$https://www.nsf.gov/pubs/2009/nsf09050/nsf09050.jsp$|$https://www.nsf.gov/pubs/2009/nsf09055/nsf09055.pdf
672$|$Frequently Asked Questions (FAQs) regarding the NSF Division of Chemistry Program Realignment$|$https://www.nsf.gov/pubs/2009/nsf09052/nsf09052.jsp$|$https://www.nsf.gov/pubs/2009/nsf09050/nsf09050.pdf
673$|$Dear Colleague Letter: Expanded Directions in Cyberinfrastructure$|$https://www.nsf.gov/pubs/2009/nsf09051/nsf09051.jsp$|$https://www.nsf.gov/pubs/2009/nsf09052/nsf09052.pdf
674$|$FAQs Regarding Academic Research Infrastructure - Recovery and Reinvestment (ARI-R²) Program Solicitation NSF 09-562 - Part 1$|$https://www.nsf.gov/pubs/2009/nsf0935/index.jsp$|$https://www.nsf.govhttp://www.nsf.gov/pubs/2009/nsf09051/nsf09051.pdf
675$|$Directorate for Mathematical and Physical Sciences Brochure - 2009$|$https://www.nsf.gov/pubs/2009/nsf09037/nsf09037.jsp$|$https://www.nsf.gov/pubs/2009/nsf0935/nsf0935.pdf
676$|$FAQs for Domestic Nuclear Detection Office/National Science Foundation Academic Research Initiative (ARI) Solicitation NSF 09-532$|$https://www.nsf.govhttp://www.nsf.gov/pubs/2009/nsf09036/nsf09036.jsp$|$https://www.nsf.gov/pubs/2009/nsf09037/nsf09037.pdf
677$|$Dear Colleague Letter: for Creating New Cyber-enabled Data on Innovation in Organizations$|$https://www.nsf.gov/pubs/2009/nsf09540/nsf09540.htm$|$https://www.nsf.govhttp://www.nsf.gov/pubs/2009/nsf09036/nsf09036.pdf
678$|$Virtual Organizations as Sociotechnical Systems (VOSS)$|$https://www.nsf.gov/pubs/2009/nsf09086/nsf09086.jsp$|$https://www.nsf.gov/pubs/2009/nsf09540/nsf09540.pdf
679$|$Cyber-Physical Systems (CPS) Solicitation Frequently Asked Questions$|$https://www.nsf.gov/pubs/2009/nsf09023/nsf09023.jsp$|$https://www.nsf.gov/pubs/2009/nsf09086/nsf09086.pdf
680$|$Frequently Asked Questions for NSF 08-610: Innovations in Engineering Education, Curriculum, and Infrastructure$|$https://www.nsf.gov/pubs/2009/nsf09020/nsf09020.jsp$|$https://www.nsf.gov/pubs/2009/nsf09023/nsf09023.pdf
681$|$Partnerships for International Research and Education (PIRE)  (FAQs)$|$https://www.nsf.gov/pubs/2009/nsf09017/nsf09017.jsp$|$https://www.nsf.gov/pubs/2009/nsf09020/nsf09020.pdf
682$|$Dear Colleague Letter: Unsolicited Proposals at the Interface of Mathematical Sciences and Computer Sciences$|$https://www.nsf.gov/pubs/2009/nsf09007/nsf09007.jsp$|$https://www.nsf.gov/pubs/2009/nsf09017/nsf09017.pdf
683$|$Dear Colleague Letter: Research and Evaluation on Education in Science and Engineering  (REESE)$|$https://www.nsf.gov/pubs/2009/nsf09006/nsf09006.jsp$|$https://www.nsf.gov/pubs/2009/nsf09007/nsf09007.pdf
684$|$FAQs regarding pre- and full proposals in response to "NSF Cross-Directorate Initiative: Cyber-Enabled Discovery and Innovation (CDI), NSF 08-604"$|$https://www.nsf.gov/pubs/2009/nsf09004/nsf09004.jsp$|$https://www.nsf.gov/pubs/2009/nsf09006/nsf09006.pdf
685$|$Dear Colleague Letter: Supplemental Opportunity for SBIR/STTR Mentoring$|$https://www.nsf.gov/pubs/2009/nsf09500/nsf09500.htm$|$https://www.nsf.gov/pubs/2009/nsf09004/nsf09004.pdf
686$|$Deep Underground Science and Engineering Laboratory (DUSEL S4)  Development of Technical Designs for Potential Candidates for the DUSEL Suite of Experiments$|$https://www.nsf.gov/pubs/2008/nsf08079/nsf08079.jsp$|$https://www.nsf.gov/pubs/2009/nsf09500/nsf09500.pdf
687$|$Dear Colleague Letter: Unsolicited proposals to the Dynamical Systems program in the Division of Civil, Mechanical and Manufacturing Innovation (ENG) and the Applied Mathematics program in the Division of Mathematical Sciences (MPS) addressing crosscutting topics in theory and application of dynamical systems$|$https://www.nsf.gov/pubs/2008/nsf08076/nsf08076.jsp$|$https://www.nsf.gov/pubs/2008/nsf08079/nsf08079.pdf
688$|$Federal Cyber Service: Scholarship for Service (SFS)$|$https://www.nsf.gov/pubs/2008/nsf08600/nsf08600.htm$|$https://www.nsf.gov/pubs/2008/nsf08072/nsf08072.pdf
689$|$International Collaboration in Chemistry between US Investigators and their Counterparts Abroad  (ICC)$|$https://www.nsf.gov/pubs/2008/nsf08602/nsf08602.htm$|$https://www.nsf.gov/pubs/2008/nsf08600/nsf08600.pdf
690$|$Dear Colleague Letter - Supplemental Opportunity  for SBIR/STTR Memberships in I/UCRCs$|$https://www.nsf.gov/pubs/2008/nsf08066/nsf08066.jsp$|$https://www.nsf.gov/pubs/2008/nsf08602/nsf08602.pdf
691$|$Social and Behavioral Dimensions of National Security, Conflict, and Cooperation$|$https://www.nsf.gov/pubs/2008/nsf08594/nsf08594.htm$|$https://www.nsf.gov/pubs/2008/nsf08066/nsf08066.pdf
692$|$Dear Colleague Letter - Broader Impacts$|$https://www.nsf.govhttp://www.nsf.gov/pubs/2008/nsf08062/nsf08062.jsp$|$https://www.nsf.gov/pubs/2008/nsf08594/nsf08594.pdf
693$|$CISE Computing Research Infrastructure (CRI) Program FAQ$|$https://www.nsf.gov/pubs/2008/nsf08060/nsf08060.jsp$|$https://www.nsf.gov/pubs/2008/nsf08062/nsf08062.pdf
694$|$FAQ for TeraGrid Phase III: eXtreme Digital Resources for Science and Engineering$|$https://www.nsf.gov/pubs/2008/nsf08061/nsf08061.jsp$|$https://www.nsf.gov/pubs/2008/nsf08060/nsf08060.pdf
695$|$Interagency Opportunities in Metabolic Engineering$|$https://www.nsf.gov/pubs/2008/nsf08588/nsf08588.htm$|$https://www.nsf.gov/pubs/2008/nsf08061/nsf08061.pdf
696$|$FAQs for Science and Technology Centers (STC): Integrative Partnerships Program$|$https://www.nsf.gov/pubs/2008/nsf08059/nsf08059.jsp$|$https://www.nsf.gov/pubs/2008/nsf08588/nsf08588.pdf
697$|$Arctic Observing Network$|$https://www.nsf.gov/pubs/2008/nsf08579/nsf08579.htm$|$https://www.nsf.gov/pubs/2008/nsf08059/nsf08059.pdf
698$|$Higher Education and Social Change$|$https://www.nsf.gov/pubs/2008/nsf08050/nsf08050.jsp$|$https://www.nsf.gov/pubs/2008/nsf08579/nsf08579.pdf
699$|$IGERT Workshop FAQ's$|$https://www.nsf.gov/pubs/2008/nsf08043/nsf08043.jsp$|$https://www.nsf.gov/pubs/2008/nsf08046/nsf08046.pdf
700$|$Information for Prospective PIs of MSP Proposals$|$https://www.nsf.gov/pubs/2008/nsf08036/nsf08036.jsp$|$https://www.nsf.gov/pubs/2008/nsf08050/nsf08050.pdf
701$|$Frequently Asked Questions (FAQ) regarding: "Cyber-enabled Discovery and Innovation (DCI)"  (NSF 07-603)$|$https://www.nsf.gov/pubs/2008/nsf08108/nsf08108.jsp$|$https://www.nsf.gov/pubs/2008/nsf08043/nsf08043.pdf
702$|$Communicating Hurricane Information (CHI)$|$https://www.nsf.gov/pubs/2008/nsf08551/nsf08551.htm$|$https://www.nsf.gov/pubs/2008/nsf08036/nsf08036.pdf
703$|$Dear Colleague Letter:  Small Business Innovation Research and Small Business Technology Transfer (SBIR/STTR) Supplemental Funding for Community College Research Teams$|$https://www.nsf.gov/pubs/2008/nsf08029/nsf08029.jsp$|$https://www.nsf.gov/pubs/2008/nsf08108/nsf08108.pdf
704$|$Alliances for Broadening Participation in STEM   (ABP)$|$https://www.nsf.gov/pubs/2008/nsf08545/nsf08545.htm$|$https://www.nsf.gov/pubs/2008/nsf08034/nsf08034.pdf
705$|$Centers for Ocean Sciences Education Excellence (COSEE) FAQ's$|$https://www.nsf.gov/pubs/2008/nsf08031/nsf08031.jsp$|$https://www.nsf.gov/pubs/2008/nsf08551/nsf08551.pdf
706$|$American Competitiveness in Chemistry-Fellowship (ACC-F)$|$https://www.nsf.gov/pubs/2008/nsf08541/nsf08541.htm$|$https://www.nsf.gov/pubs/2008/nsf08008/nsf08008.pdf
707$|$High-Risk Research in Anthropology   (HRRA)$|$https://www.nsf.gov/pubs/2008/nsf08523/nsf08523.htm$|$https://www.nsf.gov/pubs/2008/nsf08029/nsf08029.pdf
708$|$Dear Colleague Letter - Cultural Anthropology Research Experience for Graduates$|$https://www.nsf.gov/pubs/2008/nsf08019/nsf08019.jsp$|$https://www.nsf.gov/pubs/2008/nsf08545/nsf08545.pdf
709$|$Emerging Models and Technologies for Computation (EMT)$|$https://www.nsf.gov/pubs/2008/nsf08517/nsf08517.htm$|$https://www.nsf.gov/pubs/2008/nsf08031/nsf08031.pdf
710$|$Theoretical Foundations 2008$|$https://www.nsf.gov/pubs/2008/nsf08518/nsf08518.htm$|$https://www.nsf.gov/pubs/2008/nsf08541/nsf08541.pdf
711$|$Sustainable Digital Data Preservation and Access Network Frequently Asked Questions$|$https://www.nsf.gov/pubs/2008/nsf08021/nsf08021.jsp$|$https://www.nsf.gov/pubs/2008/nsf08523/nsf08523.pdf
712$|$Major Research Instrumentation (MRI) Program Solicitation NSF 08-503 Frequently Asked Questions (FAQs)$|$https://www.nsf.gov/pubs/2008/nsf08020/nsf08020.jsp$|$https://www.nsf.gov/pubs/2008/nsf08019/nsf08019.pdf
713$|$Frequently Asked Questions (FAQ) regarding: Cyber-enabled Discovery and Innovation (CDI) (NSF 07-603)$|$https://www.nsf.gov/pubs/2008/nsf08016/nsf08016.jsp$|$https://www.nsf.gov/pubs/2008/nsf08517/nsf08517.pdf
714$|$EEC Division Plan 2007-2011$|$https://www.nsf.gov/pubs/2008/nsf08011/nsf08011.jsp$|$https://www.nsf.gov/pubs/2008/nsf08011/nsf08011.pdf
715$|$Directorate for Mathematical and Physical Sciences Brochure$|$https://www.nsf.gov/pubs/2007/nsf07057/index.jsp$|$https://www.nsf.gov/pubs/2007/nsf07057/nsf07057.pdf
716$|$Software for Real-World Systems$|$https://www.nsf.gov/pubs/2007/nsf07599/nsf07599.htm$|$https://www.nsf.gov/pubs/2007/nsf07599/nsf07599.pdf
717$|$Dear Colleague Letter - United States/Ireland R&D Partnership$|$https://www.nsf.gov/pubs/2007/nsf07054/nsf07054.jsp$|$https://www.nsf.gov/pubs/2007/nsf07054/nsf07054.pdf
718$|$EAR Postdoctoral Fellowships$|$https://www.nsf.gov/pubs/2007/nsf07596/nsf07596.htm$|$https://www.nsf.gov/pubs/2007/nsf07596/nsf07596.pdf
719$|$International Collaboration in Chemistry between US Investigators and their Counterparts in Germany, United Kingdom and China  (ICC)$|$https://www.nsf.gov/pubs/2007/nsf07593/nsf07593.htm$|$https://www.nsf.gov/bfa/dias/policy/captc/nsf06552_1515.pdf
720$|$Dear Colleague Letter: NSF-SIA/NRI Graduate Student and Postdoctoral Fellow Supplements to NSF Centers in Nanoelectronics$|$https://www.nsf.gov/pubs/2007/nsf07051/nsf07051.jsp$|$https://www.nsf.gov/bfa/dias/policy/captc/nsf07514.pdf
721$|$Frequently Asked Questions (FAQs) for NSF Program Solicitation NSF 07-579 - Emerging Frontiers in Research and Innovation 2008$|$https://www.nsf.gov/pubs/2007/nsf07056/nsf07056.jsp$|$https://www.nsf.gov/pubs/2007/nsf07593/nsf07593.pdf
722$|$Historically Black Colleges and Universities - Undergraduate Program$|$https://www.nsf.gov/pubs/2007/nsf07585/nsf07585.htm$|$https://www.nsf.gov/pubs/2007/nsf07051/nsf07051.pdf
723$|$Dear Colleague Letter: Research Opportunity Award (ROA): Supplement Opportunity$|$https://www.nsf.gov/pubs/2007/nsf07041/nsf07041.jsp$|$https://www.nsf.gov/pubs/2007/nsf07056/nsf07056.pdf
724$|$Cyberinfrastructure Training, Education, Advancement, and Mentoring for Our 21st Century Workforce (CI-TEAM)$|$https://www.nsf.gov/pubs/2007/nsf07564/nsf07564.htm$|$https://www.nsf.gov/pubs/2007/nsf07585/nsf07585.pdf
725$|$Biomedical Engineering Program Description and FAQ's$|$https://www.nsf.gov/pubs/2007/nsf07030/nsf07030.jsp$|$https://www.nsf.gov/pubs/2007/nsf07041/nsf07041.pdf
726$|$FAQ for Explosives and Related Threats: Frontiers in Prediction and Detection (EXP) and Domestic Nuclear Detection Office/National Science Foundation Academic Research Initiative (ARI) Solicitations NSF 07-528 and NSF 07-545$|$https://www.nsf.gov/pubs/2007/nsf07031/nsf07031.jsp$|$https://www.nsf.gov/pubs/2007/nsf07564/nsf07564.pdf
727$|$Questions and NSF Responses on Program Solicitation NSF-07-542$|$https://www.nsf.gov/pubs/2007/nsf07033/nsf07033.jsp$|$https://www.nsf.gov/pubs/2007/nsf07030/nsf07030.pdf
728$|$Frequently Asked Questions (FAQ) for the Research on Gender in Science and Engineering Program (GSE) (NSF 07-501)$|$https://www.nsf.gov/pubs/2007/nsf07024/nsf07024.jsp$|$https://www.nsf.gov/pubs/2007/nsf07031/nsf07031.pdf
729$|$Dear Colleague Letter: Significant Change to NSF Division of Chemistry's Unsolicited Proposal Submission Window$|$https://www.nsf.gov/pubs/2007/nsf07139/nsf07139.jsp$|$https://www.nsf.gov/pubs/2007/nsf07033/nsf07033.pdf
730$|$Cultural Anthropology Scholars Awards$|$https://www.nsf.gov/pubs/2007/nsf07544/nsf07544.htm$|$https://www.nsf.gov/pubs/2007/nsf07024/nsf07024.pdf
731$|$Effect of a Long-term Continuing Resolution on NSF Programs$|$https://www.nsf.gov/pubs/2007/nsf0720/nsf0720.jsp$|$https://www.nsf.gov/pubs/2007/nsf07139/nsf07139.pdf
732$|$Integrative Graduate Education and Research Traineeship Program (IGERT)$|$https://www.nsf.gov/pubs/2007/nsf07540/nsf07540.htm$|$https://www.nsf.gov/pubs/2007/nsf07544/nsf07544.pdf
